"","id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
"5085",3413,"Zona Sur","02",6,1550,420,3,6,4,"Casa","pance",-76.52604,3.3504
"5086",3503,"Zona Sur","02",6,780,289,3,5,5,"Casa","pance",-76.5269,3.33924
"5087",3515,"Zona Sur","02",6,825,350,3,4,3,"Casa","pance",-76.527,3.336
"5088",3535,"Zona Sur","02",6,560,130,2,3,3,"Apartamento","pance",-76.527,3.446
"5089",3605,"Zona Sur","02",6,960,570,3,6,5,"Casa","pance",-76.52733,3.34718
"5090",3611,"Zona Sur","02",6,730,335,3,7,5,"Casa","pance",-76.52734,3.33632
"5091",3633,"Zona Sur","02",6,530,170,2,4,4,"Casa","pance",-76.52752,3.35779
"5092",3641,"Zona Sur","02",6,1100,320,8,6,4,"Casa","pance",-76.52759,3.34644
"5093",3654,"Zona Sur","02",6,580,138,2,4,0,"Apartamento","pance",-76.52778,3.34537
"5094",3682,"Zona Sur","02",6,680,250,3,6,5,"Casa","pance",-76.52797,3.4626
"5095",3747,"Zona Sur","02",6,850,198,4,4,4,"Casa","pance",-76.5281,3.35184
"5096",3760,"Zona Sur","02",6,590,137,2,4,3,"Apartamento","pance",-76.52824,3.35241
"5097",3781,"Zona Sur","02",6,500,120,2,3,3,"Apartamento","pance",-76.52842,3.34698
"5098",3782,"Zona Sur","02",6,570,134,2,4,4,"Apartamento","pance",-76.52842,3.34698
"5099",3808,"Zona Sur","02",6,660,160,2,4,3,"Apartamento","pance",-76.5287,3.34898
"5100",3813,"Zona Sur","02",6,750,200,3,5,4,"Apartamento","pance",-76.52872,3.34865
